|0000|017|0|01102023|31102023|Brose do Brasil Ltda. Goiana PE|02258243000664||PE|058189661|2606200|0100560||B|0|
|0001|0|
|0002|00|
|0005|BROSE GOIANA PE|55900000|ROD BR 101-NORTE|S/N||NOVA GOIANA||||
|0100|Celeste Clerici Ramos Druszcz|02081142970|PR 44908/O|||||||||celeste.druszcz@brose.com|4125506|
|0150|V0000062239|FCA FIAT CHRYSLER AUTOMOVEI DO BRASIL|1058|16701716003686||053213106|2606200||RODOVIA BR 101 13|||NOVA GOIANA|
|0150|V0000015854|Metalúrgica Denk Ltda.|1058|82770017000273||253320585|4215802||Rodovia Carlos Zipperer Sobrinho|3901||Industrial Sudoeste|
|0150|V0000021461|SULBRAS MOLDES E PLASTICOS LTDA.|1058|89729867000196||0290117682|4305108||EST. FEDERAL BR 116 141|141||Jardim Eldorado|
|0150|C0000007240|Denso Sistemas Técnicos do Brasil LTDA - Betim|1058|03523188000140||0670542560037|3106705||Rodovia BR 381|S/N||KM 490,5 Santa Cruz|
|0150|V0000004516|Jinhap Co., LTD.|1902||||||Munpyeongseo-ro, Daedeok-gu|42||Daejeon|
|0150|V0000021156|A Raymond GmbH & Co. KG|230||||||Teichstr. 57||||
|0150|V0000014247|Unique Fabricating|2496||||||Standard Parkway|800|||
|0150|V0002001125|Brose México, S.A. de C.V.|4936||||||Av. de la Corte No 4|4||EL MARQUES|
|0150|V0000008367|Rampf Polymer Solutions GmbH & Co.K|230||||||Robert-Bosch-Straße|8-10|||
|0150|V0000063344|SULBRAS MOLDES E PLASTICOS LTDA Sulbras|1058|89729867000609||060977744|2602902||ROD BR 101 SUL|5225||CABO DE SANTO AGOSTINHO|
|0150|V0000073069|DENSO SISTEMAS TERMICOS DO BRASIL LTDA.|1058|03523188000221||057675201|2606200||ROD BR-101 NORTE|S/N|KM 13 A 15|GOIANA|
|0150|C0000005615|Fiat Automoveis LTDA|1058|16701716002957||0671233540784|3106705||R. Mirafiori|233||Distrito Industrial Paulo Camilo Su|
|0150|C0000007323|DENSO Goiana Norte Km 13 ao 15, s/n Bairro Zona Rural|1058|03523188000221||057675201|2606200||Rodovia BR|101||Bairro Zona Rural|
|0150|B00310001|Brose do Brasil Ltda|1058|02258243000150||9016540932|4125506||Rua Max Brose, BR 376, km 625/626|171||Campo Largo da Roseira|
|0150|V0000014448|Robert Bosch Ltda.|1058|45990181000189||244007410115|3509502||ROD ANHANGUERA|SN|km 98|JARDIM EULINA|
|0150|V0000083809|FKS LOGISTICS LTDA|1058|17353801000133||286228595118|3513801||RUA ORENSE|41||CENTRO|
|0150|V0007007933|FKS LOGISTICS LTDA|1058|17353801000648||127765356119|3518800||AV RIVER|636|||
|0150|V0000081294|BB AGUA FORTE DISTRIBUIDORA DE BEBIDAS Ltda|1058|18080157000130||052832562|2611606||AV. Norte Miguel Arraes de Alencar|7021-B|||
|0150|V0007008767|NORDEPI COMERCIO E FABRICACAO DE RO PROFISSIONAIS EIRELI|1058|27329491000175||162903871|2507507||RUA ROMUALDO BEZERRA DA SILVA|113|||
|0150|C0000005176|FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA.|1058|16701716003686||053213106|2606200|000000000|ROD ROD BR-101 # NORTE|S/N|KM 13 A 15|Nova Goiana|
|0150|V0000059185|Integrated Micro-Electronics México S.A.P.I de C.V.|4936||||||Calle 4 Poniente No|10560||Jalisco|
|0150|V0000085166|Henkel Central Eastern Europe GmbH|728||||||Erdbergstraße|29|||
|0150|V0000069924|SIGIT SPA Headquarter|3867||||||Via Citernese|108|||
|0150|V0001000617|deller plastics|230||||||Schützenstrasse|17-19|||
|0150|V0001000629|Bergplast Kunststoff GmbH & Co.KG|230||||||Weimersdorfer Str.|23|||
|0150|V0001001765|Würth Industrie Service GmbH & Co. KG|230||||||Drillberg|SN|||
|0150|V0000010481|Lübke & Vogt GmbH & Co. KG|230||||||Hüstener Straße 43-45|43-45|||
|0150|V0001000006|EJOT SE & Co. KG|230||||||Astenbergstr.|21||Bad Berleburg|
|0150|V0000034522|NASG Mexico LLC|4936||||||Av. Industria de la Construccion|601||Parque industrial Queretaro|
|0150|V0007007400|FKS LOGISTICS LTDA|1058|17353801000486||9095819580|4106902||Rua Conselheiro Laurindo|502|||
|0150|V0007007830|FKS LOGISTICS LTDA|1058|17353801000567||105546887|2611606||Rua Padre Carapuceiro|968|||
|0150|V0000005378|GTG - W. Bartelt GmbH & Co. KG|230||||||Industriestraße|8-10||Exterior|
|0150|V0000023122|NOVAPAX Kunststofftechnik Steiner GmbH & Co. KG|230||||||Schätzelbergstr.|4 - 10|||
|0150|V0007009713|SFS Group Germany GmbH Division Riveting - GESIPA@|230||||||Nordendstraße|13-39|||
|0150|V0002000061|Pressan Madeni Esya Sanayi ve Ticaret A.S.|8273||||||Ataturk Mahallesi, Hadimkoy Yolu|16|||
|0150|V0001000633|Fico Cables, Lda|6076||||||Rua do Cvaco 115|NA||MAIA|
|0150|V0001000621|Wilhelm Schröder GmbH Stanz-und Spritzgiesstechnik|230||||||Rammberger Weg|5-10|||
|0150|V0002000012|Brose Fahrzeugteile SE & Co. Kommanditgesellschaft, Coburg|230||||||Max-Brose-Straße|1||Coburg|
|0150|V0000039094|Midwest Molding Inc.|2496||||||Hecht Drive|1560|||
|0150|V0000065224|Lucky Harvest (Changshu) Co.,Ltd.|1600||||||NO.8 Wangxian Road, Dongbang Town||||
|0150|V0002000072|Brose Fahrzeugteile SE & Co. Kommanditgesellschaft, Würzburg|230||||||Ohmstraße|2a|||
|0150|V0000021824|FESTO AUTOMACAO LTDA|1058|57582793000111||113956154118|3550308||GIUSEPPE CRESPI 76|||Jardim Santa Emília|
|0150|V0007013005|Brasfreight Logistica E Serviços LT|1058|12601552000134||671555385113|3552403||Rua Barbara Alves de Souza|278|||
|0150|V0000020286|Mabuchi Motor America Corp.|2496||||||3001 West Big Beaver Rd.; Suite 328|NA||Troy, Michigan|
|0150|V0007005796|CESTA BASICA BRASIL COMERCIO DE ALIMENTOS EIRELI|1058|04108518000366||101893434|2610707||AV DOUTOR RINALDO DE PINHO ALVES PE 18|2680|||
|0150|V0000009912|Armada Toolworks Limited|1490||||||L.O.F. Drive|6|||
|0150|V0000030652|Shanghai WR Controls Co. LTD|1600||||||Fengyun Road Fengcheng Town|55||Fengxian|
|0150|V0001002151|Molas Brusque Ind. e Com. de Molas Brusque|1058|77890200000191||251042499|4202909||R. Osvaldo Niebuhr|NA||Nova Brasília|
|0150|V0007012792|GR SERVICOS E ALIMENTACAO LTDA|1058|02905110000713||015661130|2611606||RUA PADRE CARAPUEIRO|706|||
|0150|B0000310001|Brose do Brasil Ltda|1058|02258243000150||9016540932|4125506||Rua Max Brose, BR 376, km 625/626|171||Campo Largo da Roseira|
|0150|V0000064131|MEGAFLEX MECÂNICA E HIDRÁULICA LTDA|1058|04444701000170||028209273|2611606||Av. Sul|514||SAO JOSE|
|0150|V0007006615|ENGMEC MANUTENÇÃO LTDA|1058|44422597000138|||2600054||NOVE|116|||
|0150|V0007011830|UG Systems GmbH & Co. KG|230||||||Kronacher Str.|41|||
|0150|V0000085877|CHICAGO PNEUMATIC BRASIL LTDA|1058|51609568001117||206519170118|3505708||Av. Aruanã Galpão 8|280-352|||
|0150|V0000074543|MULTIMOLDES FERRAMENTARIA E SERVIÇOS DE USINAGEM LTDA|1058|06259587000134||032640684|2606804||ALAMEDA DAS MARGARIDAS|210||SANTA LUZIA|
|0150|V0000074641|Comercial de Construção 2001 Ltda|1058|70220389000328||068010648|2606200||Rodovia PE 075|km04||Barro Vermelho|
|0150|V0000075539|CISLANE F DOS SANTOS - EPP|1058|12055915000183||040420264|2606200||RUA FREI CANECA|58||CENTRO|
|0150|V0000050902|UL LLC|2496||||||25175 Regency Drive||||
|0150|V0007013276|VOGEL SOL EM TELECOM E INFORMATICA|1058|05872814000482||066339944|2602902||ROD BR-101 SUL, KM 96,4|5225|||
|0175|30102023|03|VOGEL SOL EM TELECOM E INFORMATICA|
|0150|V0000009672|Integrated Micro- Electronics, Inc.|1112||||||Industrial Zone, Microelectronics, Area IMI 1|NA||BOTEVGRAD|
|0150|V0000064614|MARINALVA BEZERRA DE OLIVEIRA MARINALVA BEZERRA DE OLIVEIRA|1058|03401864000103||026318300|2606200||AV. ANDRÉ VIDAL DE NEGREIRO|88||CENTRO|
|0150|V0007005898|MENDES SAMPAIO LTDA ME|1058|17064786000103||050535870|2606200||Rua Silvino Macedo|35|||
|0150|V0000078310|Fc Serviços e Reformas|1058|30039086000127||096002999|2606200||Praça Getulio Vargas|193|||
|0190|PÇ|Peça|
|0190|KG|Quilograma|
|0190|CDA|Cada|
|0190|UR|Unidade de|
|0190|CXT|Caixote|
|0190|CM|Centímetro|
|0200|000000002222302299|Mounting clamp BES 08,0-BS-1|||PÇ|07|85439010||85||18||
|0200|000000002222303396|Rod clevis SG-M8|||PÇ|07|84129080||84||18||
|0200|000000002222304431|Shock absorber YSR-16-20-C|||PÇ|07|84122110||84||18||
|0200|000000002222304435|Cylinder DFM-16-20-P-A-GF|||PÇ|07|84123110||84||18||
|0200|000000002222304451|Rod eye SGS-M8|||PÇ|07|84129080||84||18||
|0200|000000002222304604|Coupler FK-M8|||PÇ|07|84129020||84||18||
|0200|000000002222304605|Cilindro Quadrado FK-M10-x1,25|||PÇ|07|84129020||84||18||
|0200|000000002222304607|Coupler FK-M5|||PÇ|07|84129020||84||18||
|0200|000000002222304608|Coupler FK-M6|||PÇ|07|84129020||84||18||
|0200|000000002222304816|Gauge MAP-40-16-1/8-EN|||PÇ|07|90262010||90||18||
|0200|000000002222305013|Stecker|||PÇ|07|85365090||85||18||
|0200|000000002222305017|Fonte PM-E DC 24V|||PÇ|07|||||18||
|0200|000000002222305035|Modulo terminal TM-P15C23-A0|||PÇ|07|||||18||
|0200|000000002222305572|Schaltelement, 0708810|||PÇ|07|85365090||85||18||
|0200|000000002222305795|Valve GRLA-M5-QS-4-RS-D|||PÇ|07|84813000||84||18||
|0200|000000002222305798|Valve HGL-M5-QS-4|||PÇ|07|84813000||84||18||
|0200|000000002222305924|valvula de retanção HGL-1/8-B|||PÇ|07|84813000||84||18||
|0200|000000002222305935|Electrovalvula CPV10-M1H-2X3-GLS-M7|||PÇ|07|84813000||84||18||
|0200|000000002222306240|Cylinder ADVULQ-20-10-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222306244|Cylinder STA-32-20-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222306259|Cylinder DSNU-20-125-PPV-A|||PÇ|07|84123110||84||18||
|0200|000000002222306293|Cylinder DSNU-20-80-PPV-A|||PÇ|07|84123110||84||18||
|0200|000000002222306326|Cilindro DSNU-10-50-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222306352|Cylinder DSNU-16-125-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222306375|Cylinder ADVUL-20-40-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222306383|Cylinder DSNU-25-400-PPV-A|||PÇ|07|84123110||84||18||
|0200|000000002222306392|Cylinder ADVU-32-25-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222306464|Cylinder ADVU-20-15-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222306466|Cylinder DSNU-12-50-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222309334|Relay 24VDC, IN 24VDC OUT 250VAC/DC/6A|||PÇ|07|85364900||85||18||
|0200|000000002222311360|Valve CPE14-M1BH-5/3G-1/8|||PÇ|07|84813000||84||18||
|0200|000000002222311774|Laser Sensor Head reflective LV-H32|||PÇ|07|90314990||90||18||
|0200|000000002222311922|Cylinder DFM-16-30-P-A-GF|||PÇ|07|84123110||84||18||
|0200|000000002222311951|Valvula reguladora GRLA-M5-QS-6-D|||PÇ|07|84813000||84||18||
|0200|000000002222312479|Amortecedores Hidraulicos Festo YSR-12-1|||PÇ|07|84122110||84||18||
|0200|000000002222312531|Interface CPV10-GE-MP-8|||PÇ|07|||||18||
|0200|000000002222313022|BTL6-A110-M0100-A1-S115|||PÇ|07|85437099||85||18||
|0200|000000002222313168|Interlinking block CPX-GE-EV|||PÇ|07|||||18||
|0200|000000002222313391|Sleeve ZBH-9|||PÇ|07|74122000||74||18||
|0200|000000002222313542|Manifold CPX-AB-8-M8-3POL|||PÇ|07|85369090||85||18||
|0200|000000002222314331|Valvula extranguladora GRLA-1/8-QS-6-D|||PÇ|07|84813000||84||18||
|0200|000000002222314332|Valve GRLA-1/8-QS-8-D|||PÇ|07|84813000||84||18||
|0200|000000002222315368|Sensor BES M12MF1-PSC10F-S04G|||PÇ|07|85439010||85||18||
|0200|000000002222315380|Sensor BES 516-371-G-E4-C-S49-00,2|||PÇ|07|85439010||85||18||
|0200|000000002222315382|Sensor BES 516-325-S4-C|||PÇ|07|85437099||85||18||
|0200|000000002222315726|Positionsgeber BTL6-A-3800-2|||PÇ|07|85439010||85||18||
|0200|000000002222315924|Gauge MA-40-10-1/8|||PÇ|07|90262010||90||18||
|0200|000000002222316052|Speisemodul 750-602|||PÇ|07|||||18||
|0200|000000002222316054|MODULO FINAL|||PÇ|07|||||18||
|0200|000000002222316125|Floating joint JA30-10-125|||PÇ|07|84129080||84||18||
|0200|000000002222316173|Sitop Power 20 24VDC/20A 400VAC|||PÇ|07|||||18||
|0200|000000002222316850|Valvula reguladora GRLA-M5-QS-4-D|||PÇ|07|84813000||84||18||
|0200|000000002222316852|Valvula reguladora GRLA-1/4-QS-8-D|||PÇ|07|84813000||84||18||
|0200|000000002222317280|Valve CPE18-M1H-3GL-1/4|||PÇ|07|84813000||84||18||
|0200|000000002222317489|O-Ring 18x1,5|||PÇ|07|84123110||84||18||
|0200|000000002222317583|Cable KMEB-1-24-5-LED|||PÇ|07|85444200||85||18||
|0200|000000002222317967|Valve CPE14-M1BH-5L-1/8|||PÇ|07|84813000||84||18||
|0200|000000002222318125|Terminalblock, 6ES7193-4CC30-0AA0|||PÇ|07|||||18||
|0200|000000002222318316|Foot mounting LBN-20/25|||PÇ|07|84129080||84||18||
|0200|000000002222319470|Amortecedor Hidraulico , RB 1007|||PÇ|07|84122110||84||18||
|0200|000000002222319881|interruptor d pressã SDE5-D10-O-Q6E-P-M8|||PÇ|07|85365090||85||18||
|0200|000000002222319952|Valve VMPA1-M1H-K-PI|||PÇ|07|84813000||84||18||
|0200|000000002222319953|Valve VMPA1-M1H-J-PI|||PÇ|07|84813000||84||18||
|0200|000000002222319954|Valve VMPA1-M1H-G-PI|||PÇ|07|84818092||84||18||
|0200|000000002222319973|Gauge MA-50-16-1/4|||PÇ|07|90262010||90||18||
|0200|000000002222319976|Gauge MA-40-16-1/8|||PÇ|07|90262010||90||18||
|0200|000000002222320075|Cylinder ADVU-25-30-A-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222320935|Valvula Extranguladora GRLA-1/4-QS-6-D|||PÇ|07|84813000||84||18||
|0200|000000002222321040|Festanschlag BES 08-FA-49|||PÇ|07|85439010||85||18||
|0200|000000002222321105|Valve CPE14-M1BH-3GL-1/8|||PÇ|07|84813000||84||18||
|0200|000000002222321111|Initiator BES 516-3005-G-E4-C-S49-00,3|||PÇ|07|85437099||85||18||
|0200|000000002222321112|Initiator BES M08MI-PSC20B-S49G|||PÇ|07|85437099||85||18||
|0200|000000002222321113|Initiator BES M12MG1-PSC60B-S04G|||PÇ|07|85437099||85||18||
|0200|000000002222321639|QUADRING DEL CABEZAL|||PÇ|07|84212990||84||18||
|0200|000000002222321641|QUADRING DEL CABEZAL|||PÇ|07|84212990||84||18||
|0200|000000002222321656|MEMBRANA|||PÇ|07|84212990||84||18||
|0200|000000002222321660|OBTURACIÓN VÁLVULA DE LAVADO|||PÇ|07|84212990||84||18||
|0200|000000002222321662|MUELLE DE COMPRESIÓN VÁLVULA DE AIRE|||PÇ|07|84212990||84||18||
|0200|000000002222321663|CASQUILLO|||PÇ|07|84212990||84||18||
|0200|000000002222321668|ANILLO OBTURADOR|||PÇ|07|84212990||84||18||
|0200|000000002222321670|Blasluftventil MK400-MK625|||PÇ|07|84212990||84||18||
|0200|000000002222321673|ANILLO OBTURADOR (1)|||PÇ|07|84212990||84||18||
|0200|000000002222321674|ANILLO OBTURADOR (2)|||PÇ|07|84212990||84||18||
|0200|000000002222321692|AGUJA CORTA DE TOBERA|||PÇ|07|84212990||84||18||
|0200|000000002222321694|MUELLE DE COMPRESIÓN|||PÇ|07|84212990||84||18||
|0200|000000002222321702|CASQUILLO|||PÇ|07|84212990||84||18||
|0200|000000002222321726|PUNTA DE AGUJA DE TOBERA VALVULA DE AIRE|||PÇ|07|84212990||84||18||
|0200|000000002222321727|ARBOL DE IMPULSION|||PÇ|07|84212990||84||18||
|0200|000000002222322287|Valve ASP330F-01-06S|||PÇ|07|84813000||84||18||
|0200|000000002222324519|Seal Ring 10mm|||PÇ|07|84212990||84||18||
|0200|000000002222324522|Rotary Shaft Seal|||PÇ|07|84212990||84||18||
|0200|000000002222324524|Ring|||PÇ|07|84212990||84||18||
|0200|000000002222324535|Pushing|||PÇ|07|84212990||84||18||
|0200|000000002222324540|Pin|||PÇ|07|84212990||84||18||
|0200|000000002222324976|Acessório Festo SUA-12/16|||PÇ|07|84129080||84||18||
|0200|000000002222325312|Valve CPE14-M1BH-5/3E-1/8|||PÇ|07|84813000||84||18||
|0200|000000002222327406|Valve HE-1/4-D-MIDI|||PÇ|07|84813000||84||18||
|0200|000000002222328207|Cylinder ADVU-40-20-A-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222328221|Cylinder ADVUL-20-20-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222329426|Sensor BES Q08ZC-PSC20B-S49G|||PÇ|07|85437099||85||18||
|0200|000000002222329431|Initiator BES R04KC-PSC15B-EP00,13-GS49|||PÇ|07|85437099||85||18||
|0200|000000002222329432|BGL80A-001-S49 Gabellichtschranke, 12619|||PÇ|07|85437099||85||18||
|0200|000000002222330003|4DI 24V, 750-403|||PÇ|07|||||18||
|0200|000000002222332225|Generator VAD-3/8|||PÇ|07|84123110||84||18||
|0200|000000002222332234|valvula de retenção HGL-M5-B|||PÇ|07|84813000||84||18||
|0200|000000002222332905|Klemmbock BOS 18,0-KB-1|||PÇ|07|85439010||85||18||
|0200|000000002222333731|Anschlußelement|||PÇ|07|85365090||85||18||
|0200|000000002222335398|BFOD22-LD_EAK-10-20|||PÇ|07|90011019||90||18||
|0200|000000002222335883|Valve HE-D-MINI|||PÇ|07|84813000||84||18||
|0200|000000002222336832|Foot mounting LBN-12/16|||PÇ|07|84129080||84||18||
|0200|000000002222336925|Valve GRLA-3/8-QS-8-D|||PÇ|07|84813000||84||18||
|0200|000000002222337173|Initiator BES M08MI-PSC40B-S49G|||PÇ|07|85437099||85||18||
|0200|000000002222337241|Valve LRPS-1/4-10|||PÇ|07|84811000||84||18||
|0200|000000002222337382|Cabeça das impressoras Cab|||PÇ|07|85437099||85||18||
|0200|000000002222337511|Cube 67 BusknotenProfibus DP, BN-P|||PÇ|07|74122000||74||18||
|0200|000000002222338380|Módulo de controle de potência Mico 4.10|||PÇ|07|85364900||85||18||
|0200|000000002222338454|Cylinder ADN-16-10-A-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222338565|Grundhalter BMS CS-M-D12-IZ|||PÇ|07|85439010||85||18||
|0200|000000002222338586|Plug QSC-4H|||CXT|07|74122000||74||18||
|0200|000000002222338610|Stange BMS RS-M-D12-0150-00|||PÇ|07|85439010||85||18||
|0200|000000002222338797|conector rapido QSC-6H|||PÇ|07|74122000||74||18||
|0200|000000002222338859|Initiator BES M12MI-PSH80B-S04G|||PÇ|07|85437099||85||18||
|0200|000000002222339604|Sicherheitsrelais PNOZ S4 24VDC|||PÇ|07|85364100||85||18||
|0200|000000002222339713|regulador de pressão LFR-1/4-D-MINI|||PÇ|07|90322000||90||18||
|0200|000000002222339838|Valve HGL-1/8-QS-6|||PÇ|07|84813000||84||18||
|0200|000000002222341693|OUTPUT DIGITAL 2-CHAN 24VDC DIN35|||PÇ|07|||||18||
|0200|000000002222342455|Cylinder ADN-16-15-A-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222342470|Cylinder DSNU-16-50-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222342491|Sensor Inductive SN=4MM 4PIN M12|||PÇ|07|85365090||85||18||
|0200|000000002222342625|CONTACT BLOCK 1NC CAGE CLAMP|||PÇ|07|85365090||85||18||
|0200|000000002222342852|Abschlusswiderstand Cube 67 BT|||PÇ|07|85364900||85||18||
|0200|000000002222343314|Signalsäule Dauerlichtelement rot, 24V|||PÇ|07|85365090||85||18||
|0200|000000002222343315|Dauerlichtelement grün LED 24V|||PÇ|07|85365090||85||18||
|0200|000000002222343316|Signalsäule Dauerlichtelement gelb, 24V|||PÇ|07|85365090||85||18||
|0200|000000002222343549|Modul Cube67 AI4 E 4xM12 (U)|||PÇ|07|74122000||74||18||
|0200|000000002222343695|Glasstab 55 mm|||PÇ|07|90021900||90||18||
|0200|000000002222344088|Cylinder ADN-16-20-A-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222344116|Cylinder DFM-16-40-P-A-GF|||PÇ|07|84123110||84||18||
|0200|000000002222344430|Foot mounting HP-25|||PÇ|07|84129080||84||18||
|0200|000000002222344520|Manifold CPX-AB-4-M12X2-5POL|||PÇ|07|84819090||84||18||
|0200|000000002222344600|Sensor SME-8M-DS-24V-K0,3-M8D|||PÇ|07|85365090||85||18||
|0200|000000002222344989|Manifold CPX-AB-2-M12-RK-DP|||PÇ|07|84819090||84||18||
|0200|000000002222345220|Sensor ind. BES 516-3007-G-E4-C-S49-00,3|||PÇ|07|85439010||85||18||
|0200|000000002222345279|FIBRE OPTIC SENSOR FU-77TZ|||PÇ|07|90011020||90||18||
|0200|000000002222345430|Elektronikmodul 2 AI U HIGH für ET 200S|||PÇ|07|||||18||
|0200|000000002222345616|Klemme 4DO 24V 750-531|||PÇ|07|||||18||
|0200|000000002222345830|Sensor BES 516-324-G-E4-C-S49-00,3|||PÇ|07|85437099||85||18||
|0200|000000002222345960|Klemmenmodul Cube67 DIO8/DI8 E TB Box|||PÇ|07|74122000||74||18||
|0200|000000002222346576|Valve VMPA2-M1H-G-PI|||PÇ|07|84818092||84||18||
|0200|000000002222346947|Sensor, ind. M8x1, IEB3002BBPKG/V4A/AS|||PÇ|07|85365090||85||18||
|0200|000000002222346958|Retro-reflective sensor OJPLFPKG/SO/AS|||PÇ|07|85365090||85||18||
|0200|000000002222347049|Valve GRLZ-M5-QS-4-D|||PÇ|07|84813000||84||18||
|0200|000000002222347055|Cylinder DSNU-10-70-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222347606|Valve MS4-LR-1/4-D7-AS|||PÇ|07|84813000||84||18||
|0200|000000002222349298|Düsenkopf PFW10; PTF2638-1|||PÇ|07|84248910||84||18||
|0200|000000002222349309|Recirculation valve B; D=1/1,5mm|||PÇ|07|84813000||84||18||
|0200|000000002222349335|Cylinder ADN-16-40-A-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222349474|Cilindro DSNU-12-100-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222349476|Cylinder DFM-16-100-P-A-GF|||PÇ|07|84123110||84||18||
|0200|000000002222350046|Cube20 Dig. input/output modul|||PÇ|07|74122000||74||18||
|0200|000000002222350164|Refl.lichtschr. BOS-18KW-PA-1LQH-S4-C|||PÇ|07|85437099||85||18||
|0200|000000002222350255|Keyence CMOS-Amplifier GV-21P|||PÇ|07|85365090||85||18||
|0200|000000002222350544|Valve LFR-1/4-D-MIDI|||PÇ|07|84813000||84||18||
|0200|000000002222350548|Cylinder DFM-32-40-P-A-KF|||PÇ|07|84123110||84||18||
|0200|000000002222351397|Cylinder ADN-20-20-A-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222352566|Digital Laser Sensor CMOS|||PÇ|07|90314990||90||18||
|0200|000000002222353131|Electronics module VMPA2-FB-EMG-4|||PÇ|07|85369090||85||18||
|0200|000000002222355217|Parallelgreifer MHZ2-16D|||PÇ|07|84778090||84||18||
|0200|000000002222357223|Rohr 150mm 8WD4308-0EE|||PÇ|07|85365090||85||18||
|0200|000000002222358306|Suction cup holder ESH-HCL-3-QS|||PÇ|07|84123110||84||18||
|0200|000000002222362473|Sensor ind. IEB3002BBPKG/AM/AS M8x1|||PÇ|07|85365090||85||18||
|0200|000000002222362771|valve 3/2-way, NC|||PÇ|07|84813000||84||18||
|0200|000000002222363917|Stromversorgung Logo Power 5V; 6,3A|||PÇ|07|||||18||
|0200|000000002222363992|Pressure sensor SPAB-P10R-G18-2P-M8|||PÇ|07|90322000||90||18||
|0200|000000002222364497|Valvula reguladora GRLA-1/8-QS-4-D|||PÇ|07|84813000||84||18||
|0200|000000002222365524|Valve CPE10-M1BH-5/3G-M7-B|||PÇ|07|84818092||84||18||
|0200|000000002222365545|Sensor ind. BES 516-3005-G-E4-C-PU-02|||PÇ|07|85439010||85||18||
|0200|000000002222365569|Suction cup ESS-30-BN|||PÇ|07|84123110||84||18||
|0200|000000002222366218|Optokopplermodul MIRO TR 24VDC FK 5P|||PÇ|07|74122000||74||18||
|0200|000000002222366313|Wegaufnehmer BTL6-A110-M0500-A1-S115|||PÇ|07|85437099||85||18||
|0200|000000002222366356|Servo Cable Drive CLIQ 10M|||PÇ|07|||||18||
|0200|000000002222366411|Sensor BMF 273K-PS-C-2A-SA2-S49-00,3|||PÇ|07|85437099||85||18||
|0200|000000002222367088|Cilindro ADN-12-30-A-P-A|||PÇ|07|84123110||84||18||
