|0000|017|0|01102023|31102023|Brose do Brasil Ltda. Sao Paulo SP|02258243000745||SP|400024710119|3525201|3525201||A|0|
|0001|0|
|0002|00|
|0005|BROSE SAO PAULO PE|13240000|ESTM Alberto Tofanin, KM 5,5|S/N||Pinhal||||
|0100|Celeste Clerici Ramos Druszcz|02081142970|PR 44908/O|||||||||celeste.druszcz@brose.com|4125506|
|0150|V0000044990|Estampo Tec Industria e Comércio LT|1058|64999527000154||336743140112|3518800||Avenida Novo Brasil|220||Cumbica|
|0150|V0000061750|Component Industria e Comercio Ltda|1058|62672415000169||286236082110|3513801||Avenida Ferraz Alvim|298||Jardim Ruyce|
|0150|C0008001303|AUTOPLAS INDÚSTRIA COMÉRCIO IMPORTAÇÃO EXPORTAÇÃO PLASTICOS TECNICOS LTDA.|1058|25170937000136||0675854470062|3140704||Fernão Dias|495||Vila Suzana|
|0150|V0007007400|FKS LOGISTICS LTDA|1058|17353801000486||9095819580|4106902||Rua Conselheiro Laurindo|502|||
|0150|C0008001108|Ford Motor Company Brasil Ltda|1058|03470727000120||241183351115|3509205||Via de Acesso Sul KM 34|368||Empresarial Mirim|
|0150|V0007004798|THIAGO SECANECHIA BAIOCHI PERITO STORE EPI|1058|42885266000109||131657313114|3550308||CICENTA LA GIUDICE|49|||
|0150|C0000004562|ESTAMPO TEC IND. E COM. LTDA|1058|64999527000154||336743140112|3518800|000000000|Av. Novo Brasil, 220-Cumbica|220||Cidade Industrial SA|
|0150|C0001000031|Brose Do Brasil Ltda. (BR 376, km 625/626)|1058|02258243000150||9016540932|4125506|000000000|Rua Max Brose|171||Campo Largo da Roseira|
|0150|C0008001109|Ford Motor Company Brasil Ltda|1058|03470727003812||241142780111|3509205||Rodovia Anhanguera|368||Empresarial Mirim|
|0150|C0000006470|Component Industria e Comercio Ltda|1058|62672415000169||286236082110|3513801||Avenida Ferraz Alvim|298||JARDIM RUYCE|
|0150|C0008000357|Mobis Brasil Fabricacao de Auto Pecas Ltda|1058|08585033000314||588017283116|3544004||R. Sebastião Monteiro|320||Distrito Ind. Augusto Scarassatti|
|0150|V0000086724|AJJ TRANSPORTADORA EXPRESS LTDA|1058|14860531000169||9058578786|4125506||RUA ALFREDO PINTO|1041|||
|0150|V0007009977|R L PAIVA TRANSPORTES|1058|36307730000268||0039327290127|3118601||AV. JOSE FARIA DA ROCHA|4607|||
|0150|V0000083809|FKS LOGISTICS LTDA|1058|17353801000133||286228595118|3513801||RUA ORENSE|41||CENTRO|
|0150|V0000072143|BBP - SERVICO E FORNECIMENTO DE ALIMENTOS LTDA|1058|18476245000155||400014742112|3525201||ESTM ALBERTO TOFANIN S/N|||PINHAL|
|0150|C0000004564|SULBRAS MOLDES E PLASTICOS LTDA.|1058|89729867000196||0290117682|4305108|000000000|EST. FEDERAL BR 116 141|141||Cristo Redentor|
|0150|C0000000420|Toyota do Brasil Ltda|1058|59104760000353||353080289118|3520509|000000000|Rod. SP 75 Km 48|SN||Marginal Sul|
|0150|V0000086361|TELUB LUBRIFICANTES|1058|21404906000141||257518983|4202404||DOUTOR BLUMENAU|6780|||
|0150|C0000006938|Toyota P&A Porto Feliz|1058|59104760001244||554069857117|3540606||Eduardo Luchese Street|15||B1 to B8 Warehouse; Jardim Indaiatu|
|0150|V0000022120|VOLKSWAGEN DO BRASIL LTDA.I.V.AUT.|1058|59104422005704|||3548708||ESTR.MARG.VIA ANCHIETA - KM 23,5|||Demarchi|
|0150|V0000079290|TOYOTA DO BRASIL LTDA|1058|59104760001244||554069857117|3540606||R EDUARDO LUCHESE|15||JARDIM INDAIATUBA|
|0150|V0000021461|SULBRAS MOLDES E PLASTICOS LTDA.|1058|89729867000196||0290117682|4305108||EST. FEDERAL BR 116 141|141||Jardim Eldorado|
|0150|C0000000032|Volkswagen do Brasil Ltda|1058|59104422005704||635014699111|3548708|000000000|Est. Marginal Via Anchieta km23,5|SN||Centro|
|0150|V0007004941|CARGOLIFT LOGÍSTICA S/A|1058|82270711000736||0570232236|4309209||AV GENERAL MOTORS. Rua 61 Lote 38|2000|||
|0150|C0000002777|Sulbras Moldes e Plasticos Ltda.|1058|89729867000358||600128572111|3545209|000000000|Ermenio Oliveira Penteado|2000||Olaria|
|0150|V0001000016|Klueber Lubrification Lubrificantes Especiais Ltda. & Cia Rua São Paulo, 345|1058|43054261000105||206020681112|3505708||RUA SAO PAULO|345||ALPHAVILLE|
|0150|V0007003707|CBD MECANICA INDUSTRIAL LTDA|1058|59905042000114||672045200114|3552502||Rua Mitsuharu Matsushita|298|||
|0150|V0000088391|SINGULAR COM DE EPI LTDA|1058|20838307000173||190273331114|3504107||AV. SÃO PAULO|1840||JD ALVINOPOLIS|
|0150|V0007006938|Balluff Controles Elétricos Ltda|1058|52702990000707||748441680111|3519071||Rua perola|200|||
|0150|V0000072850|ELEKTRO ELETRICIDADE E SERVICOS S/A|1058|02328280000197||244868522118|3509502||R ARY ANTENOR DE SOUZA 321|||JD NOVA AMERICA|
|0150|V0000043544|KION SOUTH AMERICA FABRICACAO DE EQUIPAMENTOS PARA ARMAZENAGEM LTDA|1058|42365296000860||635379233110|3548708||R GENERAL IZIDORO DIAS LOPES 141|||VILA PAULICEIA|
|0150|V0007009127|TF2X IIuminacao Ltda|1058|44446090000114||127527056110|3518800||Soldado Benedito Esteves|31|||
|0150|V0007005013|CARGOLIFT LOGÍSTICA S/A|1058|82270711001970||714115283118|3556701||RUA JOANA FORESTO STORANI|80|||
|0150|V0007003941|R L PIVA TRANSPORTES|1058|36307730000187||127082133116|3518800||Rua das Orquideas|59|||
|0190|KG|Quilograma|
|0190|PÇ|Peça|
|0190|CM|Centímetro|
|0190|CDA|Cada|
|0190|UR|Unidade de|
|0190|P|Pontos|
|0190|SET|Conjunto|
|0200|000000002222302258|IYB 30,8-BPKG/V2A/AS, IY 5036|||PÇ|07|85439010||85||18||
|0200|000000002222304377|Fitting QSL-1/4-6|||PÇ|07|74122000||74||18||
|0200|000000002222304378|conecção rapida QSL-1/4-8|||PÇ|07|74122000||74||18||
|0200|000000002222304383|Fitting QS-1/8-8-I|||PÇ|07|74122000||74||18||
|0200|000000002222304385|Fitting QS-1/4-8-I|||PÇ|07|74122000||74||18||
|0200|000000002222304388|Conexão QST-8|||PÇ|07|74122000||74||18||
|0200|000000002222304389|conector rapido QSM-M5-6|||PÇ|07|85389090||85||18||
|0200|000000002222304399|conector rapido QSM-M5-4|||PÇ|07|85389090||85||18||
|0200|000000002222304413|Con.Ráp. L QSML-M3-4|||PÇ|07|82073000||82||18||
|0200|000000002222304423|conector rapido QSL-1/4-10|||PÇ|07|74122000||74||18||
|0200|000000002222304431|Shock absorber YSR-16-20-C|||PÇ|07|85389090||85||18||
|0200|000000002222304462|Switch PEV-1/4-B|||PÇ|07|85389090||85||18||
|0200|000000002222304723|Silencer U-1/4-B|||PÇ|07|82073000||82||18||
|0200|000000002222304725|Silencer U-3/8-B|||PÇ|07|82073000||82||18||
|0200|000000002222304730|Silencer U-3/4|||PÇ|07|85389090||85||18||
|0200|000000002222304816|Gauge MAP-40-16-1/8-EN|||PÇ|07|90262010||90||18||
|0200|000000002222305796|Valve GRLA-M5-B|||PÇ|07|85389090||85||18||
|0200|000000002222305805|Vanvula HEE-D-Mini-24|||PÇ|07|82073000||82||18||
|0200|000000002222305925|Valve LFR-3/8-D-MIDI|||PÇ|07|82073000||82||18||
|0200|000000002222306341|Cylinder ADVUL-16-30-P-A|||PÇ|07|85389090||85||18||
|0200|000000002222306363|Cylinder ADVU-25-75-A-P-A|||PÇ|07|85389090||85||18||
|0200|000000002222306370|Cilindro ADVU-25-25-P-A|||PÇ|07|85389090||85||18||
|0200|000000002222306392|Cylinder ADVU-32-25-P-A|||PÇ|07|85389090||85||18||
|0200|000000002222307106|Relais RT424024|||PÇ|07|85364100||85||18||
|0200|000000002222309132|Valvula extranguladora c/mano LRMA-QS-6|||PÇ|07|82073000||82||18||
|0200|000000002222310582|Cable KMEB-1-24-2,5-LED|||PÇ|07|82073000||82||18||
|0200|000000002222310876|Mounting kit SMBR-8-16|||PÇ|07|85389090||85||18||
|0200|000000002222310920|Sensor BES 516-325-E5-C-S4|||PÇ|07|82077090||82||18||
|0200|000000002222311360|Valve CPE14-M1BH-5/3G-1/8|||PÇ|07|85389090||85||18||
|0200|000000002222311371|Sensor BES 516-3005-G-E5-C-S49|||PÇ|07|85439010||85||18||
|0200|000000002222311390|Fitting QSML-M5-4|||PÇ|07|85389090||85||18||
|0200|000000002222311774|Laser Sensor Head reflective LV-H32|||PÇ|07|82073000||82||18||
|0200|000000002222311951|Valvula reguladora GRLA-M5-QS-6-D|||PÇ|07|82073000||82||18||
|0200|000000002222313292|Conexao rapida QSL-½-12|||PÇ|07|74122000||74||18||
|0200|000000002222313296|Fitting QSL-1/8-6|||PÇ|07|74122000||74||18||
|0200|000000002222313344|Conexao QSML-M5-6|||PÇ|07|82073000||82||18||
|0200|000000002222315365|Sensor BES 516-324-S49-C|||PÇ|07|85365090||85||18||
|0200|000000002222315368|Sensor BES M12MF1-PSC10F-S04G|||PÇ|07|85437099||85||18||
|0200|000000002222315921|Sensor curvo SMEO-4U-S-LED-24-B|||PÇ|07|82073000||82||18||
|0200|000000002222317844|Sensor BGL 10A-001-S49|||PÇ|07|85364900||85||18||
|0200|000000002222319850|Laser Sensor LV-21AP|||PÇ|07|82073000||82||18||
|0200|000000002222319944|Cilindro DSNU-12-125-P-A|||PÇ|07|82073000||82||18||
|0200|000000002222319951|Electrovalvula VMPA1-M1H-M-PI|||PÇ|07|85389090||85||18||
|0200|000000002222319952|Valve VMPA1-M1H-K-PI|||PÇ|07|82073000||82||18||
|0200|000000002222319953|Valve VMPA1-M1H-J-PI|||PÇ|07|82073000||82||18||
|0200|000000002222319954|Valve VMPA1-M1H-G-PI|||PÇ|07|82073000||82||18||
|0200|000000002222320680|Cable M8 F 0° 4p 5m open|||PÇ|07|85389090||85||18||
|0200|000000002222321040|Festanschlag BES 08-FA-49|||PÇ|07|82073000||82||18||
|0200|000000002222321105|Valve CPE14-M1BH-3GL-1/8|||PÇ|07|82073000||82||18||
|0200|000000002222321402|Fibra Óptica Reflex M3 B85|||PÇ|07|82073000||82||18||
|0200|000000002222325238|Fitting QS-4|||PÇ|07|82073000||82||18||
|0200|000000002222325239|conector rapido QS-6|||PÇ|07|82073000||82||18||
|0200|000000002222325247|conector rapido QSL-3/8-8|||PÇ|07|74122000||74||18||
|0200|000000002222325249|conector rapido QSL-3/8-12|||PÇ|07|74122000||74||18||
|0200|000000002222325251|conector rapido em T QST-12|||PÇ|07|74122000||74||18||
|0200|000000002222325306|Fitting QS-1/2-10|||PÇ|07|85389090||85||18||
|0200|000000002222325307|Fitting QSL-1/2-10|||PÇ|07|74122000||74||18||
|0200|000000002222328221|Cylinder ADVUL-20-20-P-A|||PÇ|07|82073000||82||18||
|0200|000000002222328338|Mini slide SLT-10-50-P|||PÇ|07|82073000||82||18||
|0200|000000002222329426|Sensor BES Q08ZC-PSC20B-S49G|||PÇ|07|82073000||82||18||
|0200|000000002222329432|BGL80A-001-S49 Gabellichtschranke, 12619|||PÇ|07|85364900||85||18||
|0200|000000002222332234|valvula de retenção HGL-M5-B|||PÇ|07|82073000||82||18||
|0200|000000002222332248|Gauge MAP-40-4-1/8-EN|||PÇ|07|90262010||90||18||
|0200|000000002222332251|Mini slide SLT-16-30-P-A|||PÇ|07|85389090||85||18||
|0200|000000002222332447|Cabeça das valvulas MSFG-24/42-50/60|||PÇ|07|82073000||82||18||
|0200|000000002222332761|Mini slide SLT-16-40-P-A|||PÇ|07|85389090||85||18||
|0200|000000002222335469|BESM08EG-PSC15A-S49G-W|||PÇ|07|82073000||82||18||
|0200|000000002222335661|relaissockel|||PÇ|07|85389090||85||18||
|0200|000000002222337735|Cable NEBU-M12G5-K-5-LE5|||PÇ|07|85444900||85||18||
|0200|000000002222338229|Fitting QSY-8-6|||PÇ|07|74122000||74||18||
|0200|000000002222338368|Cylinder DFM-12-125-B-P-A-GF|||PÇ|07|82073000||82||18||
|0200|000000002222338369|Cylinder DFM-16-160-B-PPV-A-GF|||PÇ|07|82073000||82||18||
|0200|000000002222338370|Cylinder ADN-16-60-A-P-A|||PÇ|07|82073000||82||18||
|0200|000000002222338443|Cylinder ADN-20-30-I-P-A|||PÇ|07|82073000||82||18||
|0200|000000002222338447|Cylinder ADN-32-10-I-P-A|||PÇ|07|82073000||82||18||
|0200|000000002222338454|Cylinder ADN-16-10-A-P-A|||PÇ|07|82073000||82||18||
|0200|000000002222338705|Fitting QSM-M5-6-I|||PÇ|07|74122000||74||18||
|0200|000000002222338812|Fitting QSY-6|||PÇ|07|82073000||82||18||
|0200|000000002222338831|Initiator BES M08MH1-PSC20B-S04G|||P|07|85437099||85||18||
|0200|000000002222339612|Seguradores de sensors M8 BES 08-FA-BS-8|||PÇ|07|85439010||85||18||
|0200|000000002222341822|Cylinder DFM-32-30-P-A-GF|||PÇ|07|82073000||82||18||
|0200|000000002222343791|Fitting QS-1/4-10-I|||PÇ|07|74122000||74||18||
|0200|000000002222343972|Valve CPE14-M1BH-5/3B-1/8|||PÇ|07|85389090||85||18||
|0200|000000002222344095|Service unit FRC-1/4-D-MINI|||SET|07|85389090||85||18||
|0200|000000002222344142|conector rapido QSL-1/4-12|||PÇ|07|74122000||74||18||
|0200|000000002222344600|Sensor SME-8M-DS-24V-K0,3-M8D|||PÇ|07|82073000||82||18||
|0200|000000002222345093|conecção rapida QSY-10|||PÇ|07|74122000||74||18||
|0200|000000002222345096|Sensor Indutivo M8 c/ Cabo IE5343|||PÇ|07|85437099||85||18||
|0200|000000002222345259|Fitting QS-G1/4-10-I|||PÇ|07|85389090||85||18||
|0200|000000002222345454|Fitting QS-G1/8-6-I|||PÇ|07|82073000||82||18||
|0200|000000002222345464|Fitting QS-G1/8-8-I|||PÇ|07|85389090||85||18||
|0200|000000002222345471|Fitting QSM-M3-4|||PÇ|07|82073000||82||18||
|0200|000000002222345551|conector rapido QSL-12|||PÇ|07|74122000||74||18||
|0200|000000002222345555|conector em Y QSY-8|||PÇ|07|74122000||74||18||
|0200|000000002222346131|Magnet-Betätiger BPS260-1|||PÇ|07|85437099||85||18||
|0200|000000002222346168|Photoelectric Sensor BOS 5K-PS-IX10-S75|||PÇ|07|82073000||82||18||
|0200|000000002222347033|Fitting QS-1/8-6-I|||PÇ|07|74122000||74||18||
|0200|000000002222347205|Cable M8 F 0° 3p 5m open|||PÇ|07|85389090||85||18||
|0200|000000002222348220|Cylinder ADVU-40-50-A-P-A|||PÇ|07|85389090||85||18||
|0200|000000002222350215|Mini-Carro SLT-16-80-P-A|||PÇ|07|82073000||82||18||
|0200|000000002222351774|Branching module MS6-FRM-1/2|||PÇ|07|84219910||84||18||
|0200|000000002222352431|Magnet sensor MZT8-03VPS-KP0|||PÇ|07|85437099||85||18||
|0200|000000002222353684|ilha sonosoidal VMPA2-M1H-J-PI|||PÇ|07|82073000||82||18||
|0200|000000002222353685|Valvula Solenoide VMPA2-M1H-E-PI|||PÇ|07|82073000||82||18||
|0200|000000002222354220|Silencer U-3/4-B|||PÇ|07|84129020||84||18||
|0200|000000002222355533|Sensorkopf LV-S71|||PÇ|07|82077090||82||18||
|0200|000000002222358687|Transmisor de fibra FU-5FZ|||PÇ|07|85389090||85||18||
|0200|000000002222364411|Sensor opt. BOS 2K-PS-RH11-02|||PÇ|07|82073000||82||18||
|0200|000000002222364733|Cabeça Macho M12, 4-pol.|||PÇ|07|85389090||85||18||
|0200|000000002222365110|Cylinder DFM-12-10-B-P-A-GF-AJ|||PÇ|07|82073000||82||18||
|0200|000000002222366265|Sensor IME08-04NPSZT0S|||PÇ|07|85365090||85||18||
|0200|000000002222366350|Cylinder ADN-12-20-A-P-A|||PÇ|07|82073000||82||18||
|0200|000000002222366634|Gripper plate|||PÇ|07|82073000||82||18||
|0200|000000002222367836|Punção das maquinas AGME B78|||PÇ|07|82073000||82||18||
|0200|000000002222370762|Sensor ind. BES 516-324-G-E4-C-02|||PÇ|07|82077090||82||18||
|0200|000000002222371706|Cable|||PÇ|07|85444200||85||18||
|0200|000000002222372675|Cylinder ADN-12-40-A-P-A|||PÇ|07|85389090||85||18||
|0200|000000002222372891|Communication Interface RS-232C|||PÇ|07|82073000||82||18||
|0200|000000002222373614|Cable NEBU-M8G3-K-5-LE3|||PÇ|07|82073000||82||18||
|0200|000000002222378049|Cable NEBU-M8G3-K-10-LE3|||PÇ|07|82073000||82||18||
|0200|000000002222379728|Female straight connector M12 4-polig|||PÇ|07|85389090||85||18||
|0200|000000002222380531|Sensor, induc. BES M08EE-PSC15B-S49G-003|||PÇ|07|85437099||85||18||
|0220|PÇ|1||
|0200|000000002222388345|Mini slide DGSL-16-20-P1A|||PÇ|07|82073000||82||18||
|0200|000000002222389102|Ind. Sensor BES 516-356-E5-C-S4|||PÇ|07|82077090||82||18||
|0200|000000002222390516|Cabeça Macho M8 3 Pins|||PÇ|07|85389090||85||18||
|0200|000000002222390517|Cabeça Femea M8 3 Pin|||PÇ|07|85389090||85||18||
|0200|000000002222391007|Sensor SME-10M-DS-24V-E-0,3-L-M8D|||PÇ|07|85437099||85||18||
|0200|000000002222391250|Eco-Rail Power supply 1-phase 24V/5ADC|||PÇ|07|85389090||85||18||
|0200|000000002222391514|Cilindro DNC-40-25-PPV-A|||PÇ|07|85389090||85||18||
|0200|000000002222391892|Sensor induct. BES Q08MEC-PSC20B-S49G|||PÇ|07|82073000||82||18||
|0200|000000002222393493|Cylinder ADNGF-16-30-P-A|||PÇ|07|82073000||82||18||
|0200|000000002222401416|Cilindro ADN-12-50-A-P-A|||PÇ|07|82073000||82||18||
|0200|000000002222401883|PIN CT-BP1/0,25-0,75 AU|||PÇ|07|85366990||85||18||
|0200|000000002222402234|Fitting QSL-G1/2-12|||PÇ|07|74122000||74||18||
|0200|000000002222402372|Barcode reader, 9PIN female DSUB 3M|||PÇ|07|85389090||85||18||
|0200|000000002222404385|Photoelectric sensor BOS 6K-PU-LH10-S75|||PÇ|07|84798999||84||18||
|0200|000000002222405716|Silencer U-1/8-BR|||PÇ|07|85389090||85||18||
|0200|000000002222405717|Silencer U-1/4-BR|||PÇ|07|85389090||85||18||
|0200|000000002222405862|Valve SY7320 5DZ-02|||PÇ|07|85389090||85||18||
|0200|000000002222405991|Silencer U-1/2-BR|||PÇ|07|85389090||85||18||
|0200|000000002222406768|Cable NEBU-M8G3-E-5-LE3|||PÇ|07|85444900||85||18||
|0200|000000002222407428|Cylinder ADNGF-16-10-P-A|||PÇ|07|84123110||84||18||
|0200|000000002222409620|Valve VFOF-LE-BAH-G18-Q6|||PÇ|07|82073000||82||18||
|0200|000000002222410729|female insert CT-E8-4/B|||PÇ|07|85366990||85||18||
|0200|000000002222410730|male insert CT-E8-4/S|||PÇ|07|85366990||85||18||
|0200|000000002222412882|Cable OP-87904|||PÇ|07|82073000||82||18||
|0200|000000002222414936|Sensor LR-TB5000C|||PÇ|07|82073000||82||18||
|0200|000000002222418749|sealing kit 400.25.93.01|||PÇ|07|82073000||82||18||
|0200|000000002222420594|Cylinder ADN-40-15-A-P-A-S2|||PÇ|07|82073000||82||18||
|0200|000000002222422316|valve VSVA-B-M52-MZ-A1-1C1-APP|||PÇ|07|82073000||82||18||
|0200|000000002222423226|Fitting QSK-1/8-6|||PÇ|07|74122000||74||18||
|0200|000000002222424303|Sensor amplifier IV-HG10|||PÇ|07|82073000||82||18||
|0200|000000002222425371|Cable M8 F 0° 3p 2m open|||PÇ|07|82073000||82||18||
|0200|000000002222426691|Cable NEBV-Z4WA2L-R-E-2.5-N-LE2-S1|||PÇ|07|85389090||85||18||
|0200|000000002222429010|Punch-side 14.200.266577|||PÇ|07|84798911||84||18||
|0200|000000002222429758|Silencer AMTE-M-LH-M5|||PÇ|07|84129020||84||18||
|0200|000000002222433072|SensorSPAU-P10R-H-G18FD-L-PNLK-PNVBA-M8U|||PÇ|07|82073000||82||18||
|0200|000000002222433246|Sensor BMF 203K-H-PS-C-A2-S75-00,3|||PÇ|07|85437099||85||18||
|0200|000000002222436123|Sensor BNS 260-02z-ST-R|||PÇ|07|85437099||85||18||
|0200|000000002222437710|Valve VUVG-B14-M52-AZT-F-1T1L|||PÇ|07|84818092||84||18||
|0200|000000002222442563|Cylinder DGC-K-32-800-PPV-A-GK|||PÇ|07|82073000||82||18||
|0200|000000002222444664|Seal kit Q-S 008.030.100.12.00-998|||PÇ|07|84849000||84||18||
|0200|000000002222445449|Sensor OPL-FCKG/IO-LINK/AS|||PÇ|07|84798999||84||18||
|0200|000000002222450175|Connection cable NEBS-L1G4-K-2.5-LE4|||PÇ|07|85389090||85||18||
|0200|000000002222450177|Plate VMPA-FB-EPLM-GU|||PÇ|07|82073000||82||18||
|0200|000000002222450179|Pressure sensor SPAN-B2R-G18M-PN-PN-L1|||PÇ|07|85389090||85||18||
|0200|000000002222450180|Sealing VABD-L1-18X-S-G14|||PÇ|07|82073000||82||18||
|0200|000000002222450204|Semi rotary drive DRVS-25-180-P|||PÇ|07|82073000||82||18||
|0200|000000002222450205|Modular electrical terminal CPX|||PÇ|07|82073000||82||18||
|0200|000000002222450236|Power supply 4.5 A, 100 W|||PÇ|07|82073000||82||18||
|0200|000000002222450237|Sensor PZ-G61CB|||PÇ|07|82073000||82||18||
|0200|000000002222451605|Sensor LR-TB2000|||PÇ|07|85389090||85||18||
|0200|000000002222452673|Cable for camera 5m|||PÇ|07|85444200||85||18||
|0200|000000002222453056|Cylinder DGST-16-10-PA|||PÇ|07|84123110||84||18||
|0200|000000002222453086|Linear actuator DGC-K-25-900-PPV-A-GK|||PÇ|07|82073000||82||18||
|0200|000000002222454306|Regulador de pressao VRPA-CM-Q6-E|||PÇ|07|82073000||82||18||
|0200|000000002222457073|Fitting NPKA-D-G18-Q6-P10|||PÇ|07|85389090||85||18||
|0200|000000002222457238|Cylinder ADNGF-25-30-P-A|||PÇ|07|82073000||82||18||
|0200|000000002222457585|Cable SAC-8P- 5,0-PUR/M12FS|||PÇ|07|85389090||85||18||
|0200|000000002222457586|Mag. switch XCSDMP-2 NC+1 NO-1 M12 0,15m|||PÇ|07|85389090||85||18||
|0200|000000002222457595|Dosing valve 40-80 BAR|||PÇ|07|82073000||82||18||
|0200|000000002222458086|Cable NEBS-L1G4-K-5-LE4|||PÇ|07|85444900||85||18||
|0200|000000002222461536|Sensor BES M12MG1-PSC80B-S04G|||PÇ|07|85365090||85||18||
|0200|000000002222466236|Tensioner pulley|||PÇ|07|84798999||84||18||
|0200|000000002222466264|Motor tip|||PÇ|07|84798999||84||18||
|0200|000000002222466295|Motor tip|||PÇ|07|84798999||84||18||
|0200|000000002222466296|Contact cover|||PÇ|07|84798999||84||18||
|0200|000000002222466297|Connector shirt|||PÇ|07|84798999||84||18||
|0200|000000002222466298|Contact cover|||PÇ|07|84798999||84||18||
|0200|000000002222466299|Cylinder ADNGF-16-55-P-A|||PÇ|07|82073000||82||18||
|0200|000000002222466340|Sensor DW-AD-503-04|||PÇ|07|85439010||85||18||
|0200|000000002222466356|Mobile clamp|||PÇ|07|84798999||84||18||
|0200|000000002222466366|Clamp|||PÇ|07|84798999||84||18||
|0200|000000002222466384|Cylinder DGC-18-500-GF-PPV-A|||PÇ|07|82073000||82||18||
|0200|000000002222466430|Sensor BES 516-324-E4-C-02|||PÇ|07|84798999||84||18||
|0200|000000002222466824|Sensor IEB3003QBPKG/AM/P/AS|||PÇ|07|84798999||84||18||
|0200|000000002222466825|Sensor IFB3004BBPKG/AM/V4A/US-104|||PÇ|07|85365090||85||18||
|0200|000000002222468516|Module RCT 103.04.6902|||PÇ|07|84799090||84||18||
|0200|000000002222468517|Module RCT 103.04.1902|||PÇ|07|84799090||84||18||
|0200|000000002222468538|Socket CT-B-UCT04/6|||PÇ|07|84818099||84||18||
|0200|000000002222468539|Plug CT-S-UCT04/6|||PÇ|07|84818099||84||18||
|0200|000000002222468540|Contact Module CT-E-UCT08-1|||PÇ|07|39269090||39||18||
